Country,Station_id,Station_name,Station_lat,Station_lon,Station_source,Outlet_lat,Outlet_lon,Outlet_source,Mapped_lat,Mapped_lon,Manual_lat,Manual_lon,Manual_outlet_location,Basin_area_km2,Ref_area_1_src,Ref_area_1_km2,Ref_area_2_src,Ref_area_2_km2,Ref_shape,Ref_shape_source,Ref_shape_area_km2,Ref_and_new_shape_fractional_overlap,Manual_delineation_notes,Delineation_confidence,Delineation_notes,iv_flow_obs_availability_start,iv_flow_obs_availability_end,flow_obs_missing_hourly,dv_flow_obs_availability_start,dv_flow_obs_availability_end,flow_obs_missing_daily,dv_flow_obs_timezone,is_headwater,sub_basins,subset_category
USA,07362100,"SMACKOVER CREEK NEAR SMACKOVER, ARK.",33.37596,-92.77711,CAMELS-US,-999.0,-999.0,,33.37596,-92.7775,-999.0,-999.0,,1000.082942,GAGES II area,996.08,Geospatial fabric area,996.74,yes,CAMELS-US data set (HCDN),996.7581506,0.991042057,,high,,1986-10-22 05:00:00,2023-01-03 05:45:00,47590,1961-10-01 00:00:00,2023-01-02 00:00:00,0,CST,0,27,macro-scale
USA,07362587,"Alum Fork Saline River near Reform, AR",34.79759,-92.93351,CAMELS-US,-999.0,-999.0,,34.79745667,-92.93337667,-999.0,-999.0,,70.19149185,GAGES II area,69.77,Geospatial fabric area,70.92,yes,CAMELS-US data set (HCDN),70.91824697,0.981845461,,high,,1989-09-14 05:00:00,2023-01-03 05:45:00,16275,1989-09-14 00:00:00,2023-01-02 00:00:00,0,CST,1,1,headwater
USA,07373000,"Big Creek at Pollock, LA",31.53629,-92.40847,CAMELS-US,-999.0,-999.0,,31.53416667,-92.40847,-999.0,-999.0,,131.664935,GAGES II area,131.18,Geospatial fabric area,134.29,yes,CAMELS-US data set (HCDN),134.2907961,0.967473719,,high,,1995-10-02 05:00:00,2023-01-03 05:45:00,3514,1950-01-01 00:00:00,2023-01-02 00:00:00,0,CST,0,5,meso-scale
USA,07375000,"Tchefuncta River near Folsom, LA",30.61602,-90.24869,CAMELS-US,-999.0,-999.0,,30.616105,-90.248605,-999.0,-999.0,,257.4572882,GAGES II area,249.35,Geospatial fabric area,253.3,yes,CAMELS-US data set (HCDN),253.301544,0.953376591,,high,,1997-10-01 06:00:00,2023-01-03 05:45:00,19374,1950-01-01 00:00:00,2023-01-02 00:00:00,0,CST,0,5,meso-scale
USA,07376000,"Tickfaw River at Holden, LA",30.5038,-90.67732,CAMELS-US,-999.0,-999.0,,30.50389333,-90.67722667,-999.0,-999.0,,683.2551994,GAGES II area,651.61,Geospatial fabric area,649.88,yes,CAMELS-US data set (HCDN),649.888084,0.935666838,,high,,1995-10-01 05:30:00,2023-01-03 05:45:00,4748,1950-01-01 00:00:00,2023-01-02 00:00:00,0,CST,0,13,meso-scale
USA,08013000,"CALCASIEU RIVER NR GLENMORA, LA",30.99602,-92.67375,CAMELS-US,-999.0,-999.0,,30.996135,-92.673635,-999.0,-999.0,,1304.508389,GAGES II area,1293.69,Geospatial fabric area,1300.18,yes,CAMELS-US data set (HCDN),1300.209043,0.981402452,,high,,1995-10-01 05:30:00,2023-01-03 05:30:00,1592,1950-01-01 00:00:00,2023-01-02 00:00:00,0,CST,0,21,macro-scale
USA,08014500,"Whiskey Chitto Creek Near Oberlin, LA",30.69875,-92.89319,CAMELS-US,-999.0,-999.0,,30.69916667,-92.89319,-999.0,-999.0,,1307.462112,GAGES II area,1305.15,Geospatial fabric area,1325.02,yes,CAMELS-US data set (HCDN),1325.048584,0.976931421,,high,,1995-10-02 05:00:00,2023-01-03 05:45:00,12091,1950-01-01 00:00:00,2023-01-02 00:00:00,0,CST,0,23,macro-scale
USA,08023080,"Bayou Grand Cane near Stanley, LA",31.97933,-93.93408,CAMELS-US,-999.0,-999.0,,31.97166667,-93.9275,-999.0,-999.0,,183.5271746,GAGES II area,187.61,Geospatial fabric area,198.91,yes,CAMELS-US data set (HCDN),198.9124683,0.907658188,,high,,1995-10-01 05:30:00,2023-01-03 05:45:00,4342,1980-01-10 00:00:00,2023-01-02 00:00:00,0,CST,0,5,meso-scale
USA,08025500,"Bayou Toro near Toro, LA",31.30713,-93.51573,CAMELS-US,-999.0,-999.0,,31.30653333,-93.51513333,31.30819,-93.51418,yes,384.4019474,GAGES II area,383.02,Geospatial fabric area,382.74,yes,CAMELS-US data set (HCDN),382.7507733,0.980843519,gauge is at a confluence; moved gauge slightly to better align with DEM,high,,1995-10-01 05:30:00,2023-01-03 05:45:00,10173,1955-10-01 00:00:00,2023-01-02 00:00:00,0,CST,0,13,meso-scale
USA,08029500,"Big Cow Ck nr Newton, TX",30.81889,-93.78556,CAMELS-US,-999.0,-999.0,,30.81889167,-93.78555833,-999.0,-999.0,,334.0870436,GAGES II area,333.4,Geospatial fabric area,384.21,yes,CAMELS-US data set (HCDN),384.2192167,0.861497139,,high,Gauge location is inside the reference shape. Assuming the reference shape is too large here (see: USA 1118300),1989-05-01 06:00:00,2023-01-03 05:45:00,17095,1952-05-01 00:00:00,2023-01-02 00:00:00,15983,CST,0,7,meso-scale
USA,08050800,"Timber Ck nr Collinsville, TX",33.55455,-96.94723,CAMELS-US,-999.0,-999.0,,33.55583333,-96.94583333,-999.0,-999.0,,102.758426,GAGES II area,100.93,Geospatial fabric area,109.21,yes,CAMELS-US data set (HCDN),109.2112826,0.912622894,,high,,2007-10-01 06:00:00,2023-01-03 05:45:00,1673,1985-10-01 00:00:00,2023-01-02 00:00:00,5641,CST,1,1,headwater
USA,08066200,"Long King Ck at Livingston, TX",30.71631,-94.95882,CAMELS-US,-999.0,-999.0,,30.71666167,-94.95917167,-999.0,-999.0,,367.2581264,GAGES II area,364.12,Geospatial fabric area,374.87,yes,CAMELS-US data set (HCDN),374.8784386,0.971514994,,high,,1990-10-01 05:30:00,2023-01-03 05:45:00,19104,1963-01-01 00:00:00,2023-01-02 00:00:00,16420,CST,0,9,meso-scale
USA,08066300,"Menard Ck nr Rye, TX",30.48139,-94.77972,CAMELS-US,-999.0,-999.0,,30.48125167,-94.77958167,-999.0,-999.0,,83.26775243,GAGES II area,383.57,Geospatial fabric area,390.79,yes,CAMELS-US data set (HCDN),390.797747,0.210011643,,low,Difference with reference shape likely explained by DEM differences. Large difference with reference shape,1997-02-14 06:00:00,2023-01-03 05:45:00,5866,1965-12-01 00:00:00,2023-01-02 00:00:00,11539,CST,0,3,meso-scale
USA,08070000,"E Fk San Jacinto Rv nr Cleveland, TX",30.3366,-95.1041,CAMELS-US,-999.0,-999.0,,30.3366,-95.1041,-999.0,-999.0,,865.6023397,GAGES II area,841.06,Geospatial fabric area,844.7,yes,CAMELS-US data set (HCDN),844.7156403,0.951988343,,high,Nested gauge of 8070200; USA_08070000 shares part of its upstream area with gauge USA_08070200.,1990-10-01 06:00:00,2023-01-03 05:45:00,6969,1950-01-01 00:00:00,2023-01-02 00:00:00,21169,CST,0,11,meso-scale
USA,08070200,"E Fk San Jacinto Rv nr New Caney, TX",30.14549,-95.12438,CAMELS-US,-999.0,-999.0,,30.14549,-95.125,-999.0,-999.0,,1020.620459,GAGES II area,989.37,Geospatial fabric area,1005.97,yes,CAMELS-US data set (HCDN),1005.993695,0.944741369,,high,USA_08070200 shares part of its upstream area with gauge USA_08070000.,1990-10-01 06:00:00,2023-01-03 05:45:00,5246,1984-05-01 00:00:00,2023-01-02 00:00:00,4345,CST,0,12,macro-scale
USA,08079600,"DMF Brazos Rv at Justiceburg, TX",33.03843,-101.19763,CAMELS-US,-999.0,-999.0,,33.03915,-101.19835,-999.0,-999.0,,3348.684679,GAGES II area,3348.95,Geospatial fabric area,3512.25,yes,CAMELS-US data set (HCDN),3512.31998,0.701808773,,medium,Difference with reference shape likely explained by DEM differences. Note the near-exact match of MERIT Hydro delineation with Gages II area,1997-03-19 06:00:00,2023-01-03 05:45:00,64075,1961-12-01 00:00:00,2023-01-02 00:00:00,18454,CST,0,67,macro-scale
USA,08082700,"Millers Ck nr Munday, TX",33.32927,-99.46508,CAMELS-US,-999.0,-999.0,,33.32833333,-99.46416667,-999.0,-999.0,,267.4099006,GAGES II area,276.04,Geospatial fabric area,276.84,yes,CAMELS-US data set (HCDN),276.8408618,0.955134144,,high,,1991-10-01 05:00:00,2023-01-03 05:45:00,8926,1963-08-01 00:00:00,2023-01-02 00:00:00,9931,CST,0,3,meso-scale
USA,08086212,"Hubbard Ck bl Albany, TX",32.7329,-99.14063,CAMELS-US,-999.0,-999.0,,32.73280167,-99.14053167,-999.0,-999.0,,1585.266355,GAGES II area,1584.82,Geospatial fabric area,1590.1,yes,CAMELS-US data set (HCDN),1590.129032,0.992235886,,high,,1996-10-01 05:15:00,2023-01-03 05:45:00,5446,1966-10-01 00:00:00,2023-01-02 00:00:00,14998,CST,0,35,macro-scale
USA,08086290,"Big Sandy Ck abv Breckenridge, TX",32.64846,-99.00451,CAMELS-US,-999.0,-999.0,,32.648225,-99.004275,-999.0,-999.0,,731.9666254,GAGES II area,732.98,Geospatial fabric area,733.37,yes,CAMELS-US data set (HCDN),733.3886695,0.988040805,,high,,1996-10-01 05:15:00,2023-01-03 05:45:00,9084,1962-02-01 00:00:00,2023-01-02 00:00:00,16723,CST,0,11,meso-scale
USA,08101000,"Cowhouse Ck at Pidcoke, TX",31.28489,-97.88502,CAMELS-US,-999.0,-999.0,,31.28583333,-97.88502,-999.0,-999.0,,1181.045173,GAGES II area,1177.1,Geospatial fabric area,1184.49,yes,CAMELS-US data set (HCDN),1184.51665,0.991718411,,high,,2007-10-01 06:00:00,2023-01-03 05:55:00,3509,1950-10-01 00:00:00,2023-01-02 00:00:00,21046,CST,0,27,macro-scale
USA,08103900,"S Fk Rocky Ck nr Briggs, TX",30.91157,-98.03697,CAMELS-US,-999.0,-999.0,,30.91166667,-98.03697,30.91254,-98.03823,yes,85.79436068,GAGES II area,86.0,Geospatial fabric area,86.26,yes,CAMELS-US data set (HCDN),86.26324394,0.983953795,gauge is at a confluence; moved gauge slightly to better align with DEM,high,,1993-10-01 05:30:00,2023-01-03 05:55:00,3328,1963-04-01 00:00:00,2023-01-02 00:00:00,14553,CST,1,1,headwater
USA,08104900,"S Fk San Gabriel Rv at Georgetown, TX",30.62575,-97.69112,CAMELS-US,-999.0,-999.0,,30.62583333,-97.69112,-999.0,-999.0,,341.2267766,GAGES II area,342.62,Geospatial fabric area,347.91,yes,CAMELS-US data set (HCDN),347.9139936,0.970812052,,high,,2007-10-01 06:00:00,2023-01-03 05:55:00,3971,1967-12-01 00:00:00,2023-01-02 00:00:00,14691,CST,0,5,meso-scale
USA,08109700,"Middle Yegua Ck nr Dime Box, TX",30.33938,-96.9047,CAMELS-US,-999.0,-999.0,,30.33859,-96.90391,-999.0,-999.0,,616.1416404,GAGES II area,610.13,Geospatial fabric area,621.67,yes,CAMELS-US data set (HCDN),621.6769956,0.973273445,,high,,2007-10-01 06:00:00,2023-01-03 05:45:00,1613,1962-08-01 00:00:00,2023-01-02 00:00:00,16541,CST,0,7,meso-scale
USA,08150800,"Beaver Ck nr Mason, TX",30.64352,-99.09588,CAMELS-US,-999.0,-999.0,,30.64352,-99.09583333,-999.0,-999.0,,555.9943314,GAGES II area,557.52,Geospatial fabric area,562.13,yes,CAMELS-US data set (HCDN),562.139284,0.985605949,,high,,1996-12-16 06:15:00,2023-01-03 05:55:00,7268,1963-08-01 00:00:00,2023-01-02 00:00:00,16194,CST,0,13,meso-scale
USA,08155200,"Barton Ck at SH 71 nr Oak Hill, TX",30.29632,-97.92557,CAMELS-US,-999.0,-999.0,,30.29583333,-97.92666667,30.29585,-97.92582,yes,230.717442,GAGES II area,232.74,Geospatial fabric area,241.48,yes,CAMELS-US data set (HCDN),241.4876868,0.950843101,gauge is at a confluence,high,,1979-02-02 06:15:00,2023-01-03 05:55:00,101819,1978-02-07 00:00:00,2023-01-02 00:00:00,6590,CST,0,3,meso-scale
USA,08158700,"Onion Ck nr Driftwood, TX",30.08299,-98.00779,CAMELS-US,-999.0,-999.0,,30.08333333,-98.0075,-999.0,-999.0,,320.6554656,GAGES II area,320.34,Geospatial fabric area,321.11,yes,CAMELS-US data set (HCDN),321.1197449,0.990618068,,high,,1990-10-01 05:15:00,2023-01-03 05:55:00,5696,1979-07-01 00:00:00,2023-01-02 00:00:00,9245,CST,0,5,meso-scale
USA,08158810,"Bear Ck bl FM 1826 nr Driftwood, TX",30.15549,-97.94001,CAMELS-US,-999.0,-999.0,,30.15583333,-97.94,-999.0,-999.0,,31.94432429,GAGES II area,31.79,Geospatial fabric area,33.74,yes,CAMELS-US data set (HCDN),33.73731583,0.935298019,,high,,2007-10-01 06:00:00,2023-01-03 05:55:00,4173,1979-07-07 00:00:00,2023-01-02 00:00:00,10346,CST,1,1,headwater
USA,08164000,"Lavaca Rv nr Edna, TX",28.95998,-96.68637,CAMELS-US,-999.0,-999.0,,28.95998,-96.68666667,-999.0,-999.0,,2081.390514,GAGES II area,2124.0,Geospatial fabric area,2120.71,yes,CAMELS-US data set (HCDN),2120.7461,0.971857364,,high,,1991-10-01 06:00:00,2023-01-03 05:45:00,3853,1950-01-01 00:00:00,2023-01-02 00:00:00,17680,CST,0,35,macro-scale
USA,08164300,"Navidad Rv nr Hallettsville, TX",29.46691,-96.81276,CAMELS-US,-999.0,-999.0,,29.4675,-96.81166667,-999.0,-999.0,,862.6112143,GAGES II area,861.54,Geospatial fabric area,865.38,yes,CAMELS-US data set (HCDN),865.3941448,0.990859396,,high,,1991-10-01 06:00:00,2023-01-03 05:45:00,12573,1961-10-01 00:00:00,2023-01-02 00:00:00,15801,CST,0,19,meso-scale
USA,08164600,"Garcitas Ck nr Inez, TX",28.89138,-96.81915,CAMELS-US,-999.0,-999.0,,28.89166667,-96.81916667,-999.0,-999.0,,214.2627984,GAGES II area,253.92,Geospatial fabric area,264.07,yes,CAMELS-US data set (HCDN),264.0753557,0.78750117,,medium,Difference with reference shape likely explained by DEM differences,1991-12-12 06:00:00,2023-01-03 05:45:00,10372,1970-06-15 00:00:00,2023-01-02 00:00:00,11912,CST,0,3,meso-scale
USA,08165300,"N Fk Guadalupe Rv nr Hunt, TX",30.0641,-99.38699,CAMELS-US,-999.0,-999.0,,30.06438833,-99.38727833,-999.0,-999.0,,436.2760744,GAGES II area,435.99,Geospatial fabric area,439.98,yes,CAMELS-US data set (HCDN),439.984498,0.986339513,,high,,1994-10-01 05:13:00,2023-01-03 05:45:00,9695,1967-08-01 00:00:00,2023-01-02 00:00:00,14678,CST,0,9,meso-scale
USA,08171300,"Blanco Rv nr Kyle, TX",29.97938,-97.91,CAMELS-US,-999.0,-999.0,,29.97885667,-97.90947667,-999.0,-999.0,,1067.953012,GAGES II area,1067.47,Geospatial fabric area,1073.92,yes,CAMELS-US data set (HCDN),1073.941981,0.990747634,,high,,1991-10-01 05:30:00,2023-01-03 05:55:00,17784,1956-05-29 00:00:00,2023-01-02 00:00:00,16686,CST,0,15,macro-scale
USA,08175000,"Sandies Ck nr Westhoff, TX",29.21525,-97.44943,CAMELS-US,-999.0,-999.0,,29.215,-97.45,-999.0,-999.0,,1425.745037,GAGES II area,1421.66,Geospatial fabric area,1425.27,yes,CAMELS-US data set (HCDN),1425.291601,0.993815516,,high,,1991-10-01 06:00:00,2023-01-03 05:45:00,8688,1959-08-01 00:00:00,2023-01-02 00:00:00,17619,CST,0,29,macro-scale
USA,08176900,"Coleto Ck at Arnold Rd nr Schroeder, TX",28.86165,-97.22638,CAMELS-US,-999.0,-999.0,,28.8625,-97.22583333,-999.0,-999.0,,929.1290791,GAGES II area,925.44,Geospatial fabric area,925.53,yes,CAMELS-US data set (HCDN),925.5458717,0.988055637,,high,,1991-10-01 06:00:00,2023-01-03 05:45:00,8247,1978-10-01 00:00:00,2023-01-02 00:00:00,6795,CST,0,13,meso-scale
USA,08178880,"Medina Rv at Bandera, TX",29.72384,-99.07004,CAMELS-US,-999.0,-999.0,,29.72273333,-99.06893333,-999.0,-999.0,,849.3276398,GAGES II area,850.58,Geospatial fabric area,851.56,yes,CAMELS-US data set (HCDN),851.5772639,0.984319941,,high,,1987-05-28 05:00:00,2023-01-03 05:45:00,43543,1982-10-01 00:00:00,2023-01-02 00:00:00,7678,CST,0,21,meso-scale
USA,08189500,"Mission Rv at Refugio, TX",28.29195,-97.27916,CAMELS-US,-999.0,-999.0,,28.29222167,-97.27888833,-999.0,-999.0,,1801.160668,GAGES II area,1808.29,Geospatial fabric area,1816.51,yes,CAMELS-US data set (HCDN),1816.539186,0.970368945,,high,,1988-06-01 06:00:00,2023-01-03 05:45:00,41015,1950-01-01 00:00:00,2023-01-02 00:00:00,20054,CST,0,35,macro-scale
USA,08190000,"Nueces Rv at Laguna, TX",29.42857,-99.99729,CAMELS-US,-999.0,-999.0,,29.42814,-99.99686,-999.0,-999.0,,1915.787832,GAGES II area,1961.43,Geospatial fabric area,1923.12,yes,CAMELS-US data set (HCDN),1923.160781,0.983673717,,high,,1991-10-23 05:30:00,2023-01-03 05:55:00,3997,1950-01-01 00:00:00,2023-01-02 00:00:00,20401,CST,0,39,macro-scale
USA,08190500,"W Nueces Rv nr Brackettville, TX",29.47273,-100.23646,CAMELS-US,-999.0,-999.0,,29.47666667,-100.235,-999.0,-999.0,,1795.57716,GAGES II area,1799.09,Geospatial fabric area,1800.66,yes,CAMELS-US data set (HCDN),1800.693804,0.993366693,,high,,1991-10-23 05:30:00,2023-01-03 05:45:00,5337,1950-01-01 00:00:00,2023-01-02 00:00:00,15214,CST,0,47,macro-scale
USA,08194200,"San Casimiro Ck nr Freer, TX",27.96501,-98.96697,CAMELS-US,-999.0,-999.0,,27.96527,-98.96723,-999.0,-999.0,,1217.336012,GAGES II area,1220.58,Geospatial fabric area,1233.44,yes,CAMELS-US data set (HCDN),1233.462599,0.981537642,,high,,1991-10-01 06:00:00,2023-01-03 05:45:00,31470,1962-01-01 00:00:00,2023-01-02 00:00:00,16755,CST,0,19,macro-scale
USA,08195000,"Frio Rv at Concan, TX",29.48857,-99.70478,CAMELS-US,-999.0,-999.0,,29.48833333,-99.70478,-999.0,-999.0,,1019.415209,GAGES II area,1028.29,Geospatial fabric area,1009.88,yes,CAMELS-US data set (HCDN),1009.896722,0.98607392,,high,,1991-10-01 05:30:00,2023-01-03 05:55:00,9269,1950-01-01 00:00:00,2023-01-02 00:00:00,17142,CST,0,21,macro-scale
USA,08196000,"Dry Frio Rv nr Reagan Wells, TX",29.50468,-99.78145,CAMELS-US,-999.0,-999.0,,29.50468,-99.78166667,-999.0,-999.0,,324.9345051,GAGES II area,326.98,Geospatial fabric area,344.48,yes,CAMELS-US data set (HCDN),344.4911865,0.940082098,,high,,1991-10-24 05:15:00,2023-01-03 05:45:00,12881,1952-09-01 00:00:00,2023-01-02 00:00:00,16512,CST,0,3,meso-scale
USA,08198500,"Sabinal Rv at Sabinal, TX",29.31431,-99.48047,CAMELS-US,-999.0,-999.0,,29.31405667,-99.48072333,-999.0,-999.0,,625.8114761,GAGES II area,624.35,Geospatial fabric area,640.76,yes,CAMELS-US data set (HCDN),640.7700941,0.965492009,,high,,1993-10-01 05:30:00,2023-01-03 05:45:00,4244,1986-09-30 00:00:00,2023-01-02 00:00:00,7673,CST,0,9,meso-scale
USA,08200000,"Hondo Ck nr Tarpley, TX",29.56967,-99.24671,CAMELS-US,-999.0,-999.0,,29.56944,-99.24694,-999.0,-999.0,,249.3124074,GAGES II area,249.11,Geospatial fabric area,249.16,yes,CAMELS-US data set (HCDN),249.166009,0.992952753,,high,,1991-12-05 06:15:00,2023-01-03 05:45:00,17866,1952-08-20 00:00:00,2023-01-02 00:00:00,16598,CST,0,5,meso-scale
USA,08202700,"Seco Ck at Rowe Ranch nr D'Hanis, TX",29.37079,-99.28782,CAMELS-US,-999.0,-999.0,,29.37106833,-99.28809833,-999.0,-999.0,,427.5531233,GAGES II area,434.75,Geospatial fabric area,430.69,yes,CAMELS-US data set (HCDN),430.6977933,0.985774511,,high,,1991-10-01 05:30:00,2023-01-03 05:45:00,7067,1960-11-01 00:00:00,2023-01-02 00:00:00,17179,CST,0,9,meso-scale
USA,08267500,"RIO HONDO NEAR VALDEZ, NM",36.54169,-105.5564,CAMELS-US,-999.0,-999.0,,36.54181167,-105.5565217,-999.0,-999.0,,96.60731845,GAGES II area,96.26,Geospatial fabric area,96.83,yes,CAMELS-US data set (HCDN),96.83545068,0.988412476,,high,,1990-10-01 06:15:00,2023-01-03 06:00:00,44067,1950-01-01 00:00:00,2023-01-02 00:00:00,0,MST,1,1,headwater
USA,08269000,"RIO PUEBLO DE TAOS NEAR TAOS, NM",36.43947,-105.50362,CAMELS-US,-999.0,-999.0,,36.44,-105.50362,-999.0,-999.0,,163.9128613,GAGES II area,163.27,Geospatial fabric area,163.28,yes,CAMELS-US data set (HCDN),163.286867,0.990361926,,high,,1990-03-01 12:45:00,2023-01-03 06:45:00,61824,1950-01-01 00:00:00,2023-01-02 00:00:00,0,MST,0,3,meso-scale
USA,08271000,"RIO LUCERO NEAR ARROYO SECO, NM",36.50836,-105.53084,CAMELS-US,-999.0,-999.0,,36.50833333,-105.5308333,-999.0,-999.0,,43.46444616,GAGES II area,43.77,Geospatial fabric area,46.39,yes,CAMELS-US data set (HCDN),46.3915078,0.926929432,,high,,1991-04-17 06:15:00,2023-01-03 06:30:00,47188,1950-01-01 00:00:00,2023-01-02 00:00:00,0,MST,1,1,headwater
USA,08324000,"JEMEZ RIVER NEAR JEMEZ, NM",35.66169,-106.74337,CAMELS-US,-999.0,-999.0,,35.66211333,-106.7429467,-999.0,-999.0,,1217.64724,GAGES II area,1207.95,Geospatial fabric area,1222.2,yes,CAMELS-US data set (HCDN),1222.219505,0.992277518,,high,,1990-10-01 06:15:00,2023-01-03 06:45:00,11042,1950-01-01 00:00:00,2023-01-02 00:00:00,0,MST,0,27,macro-scale
USA,08377900,"RIO MORA NEAR TERRERO, NM",35.77725,-105.65807,CAMELS-US,-999.0,-999.0,,35.7775,-105.65807,-999.0,-999.0,,139.496485,GAGES II area,139.03,Geospatial fabric area,139.08,yes,CAMELS-US data set (HCDN),139.0870386,0.989883783,,high,Nested gauge of 8378500; USA_08377900 shares part of its upstream area with gauge USA_08378500.,1991-04-30 06:15:00,2023-01-03 06:45:00,78100,1963-10-01 00:00:00,2023-01-02 00:00:00,0,MST,0,3,meso-scale
USA,08378500,"PECOS RIVER NEAR PECOS, NM",35.70837,-105.68252,CAMELS-US,-999.0,-999.0,,35.70837,-105.6825,-999.0,-999.0,,445.139443,GAGES II area,444.96,Geospatial fabric area,444.99,yes,CAMELS-US data set (HCDN),444.9969188,0.995984053,,high,USA_08378500 shares part of its upstream area with gauge USA_08377900.,1991-04-28 06:00:00,2023-01-03 06:45:00,61094,1950-01-01 00:00:00,2023-01-02 00:00:00,0,MST,0,10,meso-scale
USA,08380500,"GALLINAS CREEK NEAR MONTEZUMA, NM",35.65199,-105.3189,CAMELS-US,-999.0,-999.0,,35.65166667,-105.3189,-999.0,-999.0,,197.5357952,GAGES II area,198.06,Geospatial fabric area,199.61,yes,CAMELS-US data set (HCDN),199.6171333,0.983909835,,high,,1990-10-01 06:15:00,2023-01-03 06:55:00,50247,1950-01-01 00:00:00,2023-01-02 00:00:00,0,MST,0,3,meso-scale
USA,09034900,"BOBTAIL CREEK NEAR JONES PASS, CO.",39.76026,-105.9064,CAMELS-US,-999.0,-999.0,,39.7775,-105.9225,39.76014,-105.90584,yes,13.97874774,GAGES II area,15.65,Geospatial fabric area,21.4,yes,CAMELS-US data set (HCDN),21.39575256,0.644236035,gauge is subbasin of MERIT headwater basin,high,Gauge location is inside the reference shape. Assuming the reference shape is too large here (see: USA 1118300); USA_09034900 shares part of its upstream area with gauge USA_09035800.,1986-10-01 06:30:00,2023-01-03 06:55:00,124297,1965-10-01 00:00:00,2023-01-02 00:00:00,0,MST,1,1,headwater
USA,09035800,"DARLING CREEK NEAR LEAL, CO.",39.80054,-106.02641,CAMELS-US,-999.0,-999.0,,39.8,-106.0275,39.80006,-106.02665,yes,23.00703834,GAGES II area,22.94,Geospatial fabric area,22.91,yes,CAMELS-US data set (HCDN),22.91228142,0.980445598,gauge is subbasin along MERIT main river stem,high,USA_09035800 shares part of its upstream area with gauge USA_09034900.,1986-10-01 07:00:00,2009-10-01 05:45:00,99807,1965-10-01 00:00:00,2011-09-29 00:00:00,0,MST,1,1,headwater
USA,09035900,"SOUTH FORK OF WILLIAMS FORK NEAR LEAL, CO.",39.79582,-106.03057,CAMELS-US,-999.0,-999.0,,39.79595833,-106.0307083,-999.0,-999.0,,70.91982303,GAGES II area,72.84,Geospatial fabric area,71.67,yes,CAMELS-US data set (HCDN),71.66955495,0.980613541,,high,,1986-10-01 07:00:00,2023-01-03 06:45:00,126572,1965-10-01 00:00:00,2023-01-02 00:00:00,0,MST,1,1,headwater
USA,09047700,"KEYSTONE GULCH NEAR DILLON, CO.",39.59443,-105.97252,CAMELS-US,-999.0,-999.0,,39.60333333,-105.9766667,39.59443,-105.97252,yes,23.38247674,GAGES II area,23.57,Geospatial fabric area,24.37,yes,CAMELS-US data set (HCDN),24.37110726,0.945122409,gauge is subbasin along MERIT main river stem,high,,1986-10-01 07:00:00,2023-01-03 06:45:00,104806,1957-10-01 00:00:00,2023-01-02 00:00:00,0,MST,1,1,headwater
USA,09065500,"GORE CREEK AT UPPER STATION, NEAR MINTURN, CO.",39.62582,-106.27808,CAMELS-US,-999.0,-999.0,,39.62583333,-106.27808,-999.0,-999.0,,37.94837106,GAGES II area,37.78,Geospatial fabric area,37.81,yes,CAMELS-US data set (HCDN),37.80806871,0.984023118,,high,,1986-10-01 06:30:00,2023-01-03 06:45:00,143206,1950-01-01 00:00:00,2023-01-02 00:00:00,0,MST,1,1,headwater
USA,09066000,"BLACK GORE CREEK NEAR MINTURN, CO.",39.59638,-106.26503,CAMELS-US,-999.0,-999.0,,39.59653833,-106.2648717,-999.0,-999.0,,31.82316743,GAGES II area,32.41,Geospatial fabric area,32.63,yes,CAMELS-US data set (HCDN),32.62890466,0.962730159,,high,,1986-10-09 06:00:00,2023-01-02 19:00:00,153938,1950-01-01 00:00:00,2023-01-02 00:00:00,0,MST,1,1,headwater
USA,09066200,"BOOTH CREEK NEAR MINTURN, CO.",39.64832,-106.32308,CAMELS-US,-999.0,-999.0,,39.64583333,-106.32308,39.64797,-106.32248,yes,15.90189147,GAGES II area,16.1,Geospatial fabric area,16.12,yes,CAMELS-US data set (HCDN),16.12484019,0.965675626,gauge is subbasin along MERIT main river stem,high,USA_09066200 shares part of its upstream area with gauge USA_09066300.,1986-10-01 07:00:00,2023-01-03 06:45:00,98521,1964-10-01 00:00:00,2023-01-02 00:00:00,0,MST,1,1,headwater
USA,09066300,"MIDDLE CREEK NEAR MINTURN, CO.",39.64582,-106.38225,CAMELS-US,-999.0,-999.0,,39.6425,-106.38225,39.64587,-106.38165,yes,15.26050262,GAGES II area,15.52,Geospatial fabric area,15.68,yes,CAMELS-US data set (HCDN),15.67796842,0.959734004,gauge is subbasin along MERIT main river stem,high,USA_09066300 shares part of its upstream area with gauge USA_09066200.,1986-10-09 06:00:00,2023-01-03 06:45:00,106451,1964-10-01 00:00:00,2023-01-02 00:00:00,0,MST,1,1,headwater
USA,09081600,"CRYSTAL RIVER AB AVALANCHE C, NEAR REDSTONE, CO.",39.23221,-107.22727,CAMELS-US,-999.0,-999.0,,39.23221,-107.2275,-999.0,-999.0,,434.4661165,GAGES II area,432.89,Geospatial fabric area,436.88,yes,CAMELS-US data set (HCDN),436.8832647,0.988625296,,high,,1985-11-11 07:00:00,2023-01-03 06:45:00,38270,1955-10-01 00:00:00,2023-01-02 00:00:00,0,MST,0,7,meso-scale
